Index,Region,Abbrev_name,Year,Week,Week_seq,Count
678,Misiones,R14,2012,2,2,0
679,Misiones,R14,2012,3,3,0
680,Misiones,R14,2012,4,4,0
681,Misiones,R14,2012,5,5,0
682,Misiones,R14,2012,6,6,0
683,Misiones,R14,2012,7,7,0
684,Misiones,R14,2012,8,8,0
685,Misiones,R14,2012,9,9,1
686,Misiones,R14,2012,10,10,0
687,Misiones,R14,2012,11,11,1
688,Misiones,R14,2012,12,12,1
689,Misiones,R14,2012,13,13,0
690,Misiones,R14,2012,14,14,0
691,Misiones,R14,2012,15,15,1
692,Misiones,R14,2012,16,16,2
693,Misiones,R14,2012,17,17,2
694,Misiones,R14,2012,18,18,0
695,Misiones,R14,2012,19,19,6
696,Misiones,R14,2012,20,20,0
697,Misiones,R14,2012,21,21,0
698,Misiones,R14,2012,22,22,0
699,Misiones,R14,2012,23,23,0
700,Misiones,R14,2012,24,24,1
701,Misiones,R14,2012,25,25,0
702,Misiones,R14,2012,26,26,2
703,Misiones,R14,2012,27,27,0
704,Misiones,R14,2012,28,28,1
705,Misiones,R14,2012,29,29,1
706,Misiones,R14,2012,30,30,0
707,Misiones,R14,2012,31,31,0
708,Misiones,R14,2012,32,32,0
709,Misiones,R14,2012,33,33,0
710,Misiones,R14,2012,34,34,0
711,Misiones,R14,2012,35,35,2
712,Misiones,R14,2012,36,36,0
713,Misiones,R14,2012,37,37,1
714,Misiones,R14,2012,38,38,1
715,Misiones,R14,2012,39,39,0
716,Misiones,R14,2012,40,40,0
717,Misiones,R14,2012,41,41,1
718,Misiones,R14,2012,42,42,0
719,Misiones,R14,2012,43,43,0
720,Misiones,R14,2012,44,44,0
721,Misiones,R14,2012,45,45,0
722,Misiones,R14,2012,46,46,0
723,Misiones,R14,2012,47,47,0
724,Misiones,R14,2012,48,48,0
725,Misiones,R14,2012,49,49,0
726,Misiones,R14,2012,50,50,0
727,Misiones,R14,2012,51,51,0
728,Misiones,R14,2012,52,52,0
729,Ñeembucú,R15,2012,1,1,0
730,Ñeembucú,R15,2012,2,2,0
731,Ñeembucú,R15,2012,3,3,0
732,Ñeembucú,R15,2012,4,4,0
733,Ñeembucú,R15,2012,5,5,0
734,Ñeembucú,R15,2012,6,6,0
735,Ñeembucú,R15,2012,7,7,0
736,Ñeembucú,R15,2012,8,8,0
737,Ñeembucú,R15,2012,9,9,0
738,Ñeembucú,R15,2012,10,10,1
739,Ñeembucú,R15,2012,11,11,1
740,Ñeembucú,R15,2012,12,12,0
741,Ñeembucú,R15,2012,13,13,0
742,Ñeembucú,R15,2012,14,14,0
743,Ñeembucú,R15,2012,15,15,2
744,Ñeembucú,R15,2012,16,16,1
745,Ñeembucú,R15,2012,17,17,2
746,Ñeembucú,R15,2012,18,18,2
747,Ñeembucú,R15,2012,19,19,2
748,Ñeembucú,R15,2012,20,20,0
749,Ñeembucú,R15,2012,21,21,1
750,Ñeembucú,R15,2012,22,22,0
751,Ñeembucú,R15,2012,23,23,0
752,Ñeembucú,R15,2012,24,24,0
753,Ñeembucú,R15,2012,25,25,0
754,Ñeembucú,R15,2012,26,26,0
755,Ñeembucú,R15,2012,27,27,0
756,Ñeembucú,R15,2012,28,28,0
757,Ñeembucú,R15,2012,29,29,0
758,Ñeembucú,R15,2012,30,30,0
759,Ñeembucú,R15,2012,31,31,0
760,Ñeembucú,R15,2012,32,32,1
761,Ñeembucú,R15,2012,33,33,0
762,Ñeembucú,R15,2012,34,34,0
763,Ñeembucú,R15,2012,35,35,1
764,Ñeembucú,R15,2012,36,36,0
765,Ñeembucú,R15,2012,37,37,1
766,Ñeembucú,R15,2012,38,38,1
767,Ñeembucú,R15,2012,39,39,0
768,Ñeembucú,R15,2012,40,40,0
769,Ñeembucú,R15,2012,41,41,0
770,Ñeembucú,R15,2012,42,42,0
771,Ñeembucú,R15,2012,43,43,0
772,Ñeembucú,R15,2012,44,44,0
773,Ñeembucú,R15,2012,45,45,0
774,Ñeembucú,R15,2012,46,46,0
775,Ñeembucú,R15,2012,47,47,0
776,Ñeembucú,R15,2012,48,48,0
777,Ñeembucú,R15,2012,49,49,0
778,Ñeembucú,R15,2012,50,50,0
779,Ñeembucú,R15,2012,51,51,0
780,Ñeembucú,R15,2012,52,52,0
781,Paraguarí,R16,2012,1,1,0
782,Paraguarí,R16,2012,2,2,0
783,Paraguarí,R16,2012,3,3,0
784,Paraguarí,R16,2012,4,4,0
785,Paraguarí,R16,2012,5,5,1
786,Paraguarí,R16,2012,6,6,0
787,Paraguarí,R16,2012,7,7,1
788,Paraguarí,R16,2012,8,8,4
789,Paraguarí,R16,2012,9,9,3
790,Paraguarí,R16,2012,10,10,2
791,Paraguarí,R16,2012,11,11,6
792,Paraguarí,R16,2012,12,12,2
793,Paraguarí,R16,2012,13,13,3
794,Paraguarí,R16,2012,14,14,0
795,Paraguarí,R16,2012,15,15,10
796,Paraguarí,R16,2012,16,16,21
797,Paraguarí,R16,2012,17,17,26
798,Paraguarí,R16,2012,18,18,21
799,Paraguarí,R16,2012,19,19,14
800,Paraguarí,R16,2012,20,20,0
801,Paraguarí,R16,2012,21,21,25
802,Paraguarí,R16,2012,22,22,0
803,Paraguarí,R16,2012,23,23,22
804,Paraguarí,R16,2012,24,24,17
805,Paraguarí,R16,2012,25,25,19
806,Paraguarí,R16,2012,26,26,8
807,Paraguarí,R16,2012,27,27,5
808,Paraguarí,R16,2012,28,28,42
809,Paraguarí,R16,2012,29,29,17
810,Paraguarí,R16,2012,30,30,0
811,Paraguarí,R16,2012,31,31,0
812,Paraguarí,R16,2012,32,32,2
813,Paraguarí,R16,2012,33,33,2
814,Paraguarí,R16,2012,34,34,0
815,Paraguarí,R16,2012,35,35,2
816,Paraguarí,R16,2012,36,36,3
817,Paraguarí,R16,2012,37,37,4
818,Paraguarí,R16,2012,38,38,1
819,Paraguarí,R16,2012,39,39,0
820,Paraguarí,R16,2012,40,40,1
821,Paraguarí,R16,2012,41,41,2
822,Paraguarí,R16,2012,42,42,2
823,Paraguarí,R16,2012,43,43,0
824,Paraguarí,R16,2012,44,44,0
825,Paraguarí,R16,2012,45,45,0
826,Paraguarí,R16,2012,46,46,0
827,Paraguarí,R16,2012,47,47,0
828,Paraguarí,R16,2012,48,48,0
829,Paraguarí,R16,2012,49,49,2
830,Paraguarí,R16,2012,50,50,0
831,Paraguarí,R16,2012,51,51,0
832,Paraguarí,R16,2012,52,52,0
833,Presidente Hayes,R17,2012,1,1,0
834,Presidente Hayes,R17,2012,2,2,0
835,Presidente Hayes,R17,2012,3,3,0
836,Presidente Hayes,R17,2012,4,4,0
837,Presidente Hayes,R17,2012,5,5,0
838,Presidente Hayes,R17,2012,6,6,0
839,Presidente Hayes,R17,2012,7,7,0
840,Presidente Hayes,R17,2012,8,8,1
841,Presidente Hayes,R17,2012,9,9,0
842,Presidente Hayes,R17,2012,10,10,0
843,Presidente Hayes,R17,2012,11,11,0
844,Presidente Hayes,R17,2012,12,12,0
845,Presidente Hayes,R17,2012,13,13,3
846,Presidente Hayes,R17,2012,14,14,0
847,Presidente Hayes,R17,2012,15,15,0
848,Presidente Hayes,R17,2012,16,16,0
849,Presidente Hayes,R17,2012,17,17,3
850,Presidente Hayes,R17,2012,18,18,4
851,Presidente Hayes,R17,2012,19,19,1
852,Presidente Hayes,R17,2012,20,20,0
853,Presidente Hayes,R17,2012,21,21,0
854,Presidente Hayes,R17,2012,22,22,0
855,Presidente Hayes,R17,2012,23,23,3
856,Presidente Hayes,R17,2012,24,24,1
857,Presidente Hayes,R17,2012,25,25,1
858,Presidente Hayes,R17,2012,26,26,0
859,Presidente Hayes,R17,2012,27,27,0
860,Presidente Hayes,R17,2012,28,28,0
861,Presidente Hayes,R17,2012,29,29,1
862,Presidente Hayes,R17,2012,30,30,0
863,Presidente Hayes,R17,2012,31,31,0
864,Presidente Hayes,R17,2012,32,32,0
865,Presidente Hayes,R17,2012,33,33,0
866,Presidente Hayes,R17,2012,34,34,1
867,Presidente Hayes,R17,2012,35,35,0
868,Presidente Hayes,R17,2012,36,36,0
869,Presidente Hayes,R17,2012,37,37,1
870,Presidente Hayes,R17,2012,38,38,0
871,Presidente Hayes,R17,2012,39,39,0
872,Presidente Hayes,R17,2012,40,40,3
873,Presidente Hayes,R17,2012,41,41,1
874,Presidente Hayes,R17,2012,42,42,3
875,Presidente Hayes,R17,2012,43,43,0
876,Presidente Hayes,R17,2012,44,44,0
877,Presidente Hayes,R17,2012,45,45,0
878,Presidente Hayes,R17,2012,46,46,0
879,Presidente Hayes,R17,2012,47,47,0
880,Presidente Hayes,R17,2012,48,48,0
881,Presidente Hayes,R17,2012,49,49,0
882,Presidente Hayes,R17,2012,50,50,5
883,Presidente Hayes,R17,2012,51,51,8
884,Presidente Hayes,R17,2012,52,52,0
885,San Pedro,R18,2012,1,1,0
886,San Pedro,R18,2012,2,2,0
887,San Pedro,R18,2012,3,3,0
888,San Pedro,R18,2012,4,4,0
889,San Pedro,R18,2012,5,5,0
890,San Pedro,R18,2012,6,6,0
891,San Pedro,R18,2012,7,7,0
892,San Pedro,R18,2012,8,8,0
893,San Pedro,R18,2012,9,9,0
894,San Pedro,R18,2012,10,10,0
895,San Pedro,R18,2012,11,11,3
896,San Pedro,R18,2012,12,12,0
897,San Pedro,R18,2012,13,13,0
898,San Pedro,R18,2012,14,14,0
899,San Pedro,R18,2012,15,15,4
900,San Pedro,R18,2012,16,16,0
901,San Pedro,R18,2012,17,17,0
902,San Pedro,R18,2012,18,18,0
903,San Pedro,R18,2012,19,19,7
904,San Pedro,R18,2012,20,20,1
905,San Pedro,R18,2012,21,21,2
906,San Pedro,R18,2012,22,22,0
907,San Pedro,R18,2012,23,23,1
908,San Pedro,R18,2012,24,24,3
909,San Pedro,R18,2012,25,25,0
910,San Pedro,R18,2012,26,26,0
911,San Pedro,R18,2012,27,27,0
912,San Pedro,R18,2012,28,28,25
913,San Pedro,R18,2012,29,29,0
914,San Pedro,R18,2012,30,30,0
915,San Pedro,R18,2012,31,31,1
916,San Pedro,R18,2012,32,32,0
917,San Pedro,R18,2012,33,33,0
918,San Pedro,R18,2012,34,34,0
919,San Pedro,R18,2012,35,35,1
920,San Pedro,R18,2012,36,36,1
921,San Pedro,R18,2012,37,37,0
922,San Pedro,R18,2012,38,38,2
923,San Pedro,R18,2012,39,39,0
924,San Pedro,R18,2012,40,40,1
925,San Pedro,R18,2012,41,41,0
926,San Pedro,R18,2012,42,42,0
927,San Pedro,R18,2012,43,43,13
928,San Pedro,R18,2012,44,44,0
929,San Pedro,R18,2012,45,45,1
930,San Pedro,R18,2012,46,46,0
931,San Pedro,R18,2012,47,47,0
932,San Pedro,R18,2012,48,48,0
933,San Pedro,R18,2012,49,49,1
934,San Pedro,R18,2012,50,50,6
935,San Pedro,R18,2012,51,51,8
936,San Pedro,R18,2012,52,52,0
937,Alto Paraguay,R01,2013,1,53,0
938,Alto Paraguay,R01,2013,2,54,0
939,Alto Paraguay,R01,2013,3,55,0
940,Alto Paraguay,R01,2013,4,56,0
941,Alto Paraguay,R01,2013,5,57,7
942,Alto Paraguay,R01,2013,6,58,1
943,Alto Paraguay,R01,2013,7,59,0
944,Alto Paraguay,R01,2013,8,60,0
945,Alto Paraguay,R01,2013,9,61,0
946,Alto Paraguay,R01,2013,10,62,0
947,Alto Paraguay,R01,2013,11,63,0
948,Alto Paraguay,R01,2013,12,64,0
949,Alto Paraguay,R01,2013,13,65,8
950,Alto Paraguay,R01,2013,14,66,0
951,Alto Paraguay,R01,2013,15,67,0
952,Alto Paraguay,R01,2013,16,68,3
953,Alto Paraguay,R01,2013,17,69,0
954,Alto Paraguay,R01,2013,18,70,0
955,Alto Paraguay,R01,2013,19,71,0
956,Alto Paraguay,R01,2013,20,72,0
957,Alto Paraguay,R01,2013,21,73,0
958,Alto Paraguay,R01,2013,22,74,0
959,Alto Paraguay,R01,2013,23,75,0
960,Alto Paraguay,R01,2013,24,76,27
961,Alto Paraguay,R01,2013,25,77,11
962,Alto Paraguay,R01,2013,26,78,0
963,Alto Paraguay,R01,2013,27,79,0
964,Alto Paraguay,R01,2013,28,80,0
965,Alto Paraguay,R01,2013,29,81,0
966,Alto Paraguay,R01,2013,30,82,0
967,Alto Paraguay,R01,2013,31,83,0
968,Alto Paraguay,R01,2013,32,84,0
969,Alto Paraguay,R01,2013,33,85,0
970,Alto Paraguay,R01,2013,34,86,0
971,Alto Paraguay,R01,2013,35,87,0
972,Alto Paraguay,R01,2013,36,88,0
973,Alto Paraguay,R01,2013,37,89,0
974,Alto Paraguay,R01,2013,38,90,0
975,Alto Paraguay,R01,2013,39,91,0
976,Alto Paraguay,R01,2013,40,92,0
977,Alto Paraguay,R01,2013,41,93,0
978,Alto Paraguay,R01,2013,42,94,0
979,Alto Paraguay,R01,2013,43,95,0
980,Alto Paraguay,R01,2013,44,96,0
981,Alto Paraguay,R01,2013,45,97,0
982,Alto Paraguay,R01,2013,46,98,0
983,Alto Paraguay,R01,2013,47,99,0
984,Alto Paraguay,R01,2013,48,100,0
985,Alto Paraguay,R01,2013,49,101,0
986,Alto Paraguay,R01,2013,50,102,0
987,Alto Paraguay,R01,2013,51,103,0
988,Alto Paraguay,R01,2013,52,104,0
989,Alto Paraná,R02,2013,1,53,2
990,Alto Paraná,R02,2013,2,54,15
991,Alto Paraná,R02,2013,3,55,42
992,Alto Paraná,R02,2013,4,56,0
993,Alto Paraná,R02,2013,5,57,15
994,Alto Paraná,R02,2013,6,58,40
995,Alto Paraná,R02,2013,7,59,38
996,Alto Paraná,R02,2013,8,60,55
997,Alto Paraná,R02,2013,9,61,33
998,Alto Paraná,R02,2013,10,62,320
999,Alto Paraná,R02,2013,11,63,37
1000,Alto Paraná,R02,2013,12,64,20
1001,Alto Paraná,R02,2013,13,65,617
1002,Alto Paraná,R02,2013,14,66,36
1003,Alto Paraná,R02,2013,15,67,0
1004,Alto Paraná,R02,2013,16,68,89
1005,Alto Paraná,R02,2013,17,69,4
1006,Alto Paraná,R02,2013,18,70,9
1007,Alto Paraná,R02,2013,19,71,6
1008,Alto Paraná,R02,2013,20,72,24
1009,Alto Paraná,R02,2013,21,73,57
1010,Alto Paraná,R02,2013,22,74,65
1011,Alto Paraná,R02,2013,23,75,1145
1012,Alto Paraná,R02,2013,24,76,344
1013,Alto Paraná,R02,2013,25,77,1
1014,Alto Paraná,R02,2013,26,78,6
1015,Alto Paraná,R02,2013,27,79,178
1016,Alto Paraná,R02,2013,28,80,2
1017,Alto Paraná,R02,2013,29,81,2
1018,Alto Paraná,R02,2013,30,82,2
1019,Alto Paraná,R02,2013,31,83,8
1020,Alto Paraná,R02,2013,32,84,0
1021,Alto Paraná,R02,2013,33,85,0
1022,Alto Paraná,R02,2013,34,86,3
1023,Alto Paraná,R02,2013,35,87,0
1024,Alto Paraná,R02,2013,36,88,0
1025,Alto Paraná,R02,2013,37,89,0
1026,Alto Paraná,R02,2013,38,90,8
1027,Alto Paraná,R02,2013,39,91,0
1028,Alto Paraná,R02,2013,40,92,0
1029,Alto Paraná,R02,2013,41,93,0
1030,Alto Paraná,R02,2013,42,94,1
1031,Alto Paraná,R02,2013,43,95,0
1032,Alto Paraná,R02,2013,44,96,4
1033,Alto Paraná,R02,2013,45,97,0
1034,Alto Paraná,R02,2013,46,98,0
1035,Alto Paraná,R02,2013,47,99,0
1036,Alto Paraná,R02,2013,48,100,1
1037,Alto Paraná,R02,2013,49,101,5
1038,Alto Paraná,R02,2013,50,102,7
1039,Alto Paraná,R02,2013,51,103,0
1040,Alto Paraná,R02,2013,52,104,0
1041,Amambay,R03,2013,1,53,0
1042,Amambay,R03,2013,2,54,0
1043,Amambay,R03,2013,3,55,3
1044,Amambay,R03,2013,4,56,0
1045,Amambay,R03,2013,5,57,7
1046,Amambay,R03,2013,6,58,16
1047,Amambay,R03,2013,7,59,14
1048,Amambay,R03,2013,8,60,85
1049,Amambay,R03,2013,9,61,55
1050,Amambay,R03,2013,10,62,40
1051,Amambay,R03,2013,11,63,122
1052,Amambay,R03,2013,12,64,101
1053,Amambay,R03,2013,13,65,443
1054,Amambay,R03,2013,14,66,65
1055,Amambay,R03,2013,15,67,0
1056,Amambay,R03,2013,16,68,192
1057,Amambay,R03,2013,17,69,171
1058,Amambay,R03,2013,18,70,2
1059,Amambay,R03,2013,19,71,40
1060,Amambay,R03,2013,20,72,183
1061,Amambay,R03,2013,21,73,17
1062,Amambay,R03,2013,22,74,55
1063,Amambay,R03,2013,23,75,45
1064,Amambay,R03,2013,24,76,0
1065,Amambay,R03,2013,25,77,29
1066,Amambay,R03,2013,26,78,0
1067,Amambay,R03,2013,27,79,228
1068,Amambay,R03,2013,28,80,254
1069,Amambay,R03,2013,29,81,0
1070,Amambay,R03,2013,30,82,65
1071,Amambay,R03,2013,31,83,77
1072,Amambay,R03,2013,32,84,0
1073,Amambay,R03,2013,33,85,0
1074,Amambay,R03,2013,34,86,152
1075,Amambay,R03,2013,35,87,40
1076,Amambay,R03,2013,36,88,258
1077,Amambay,R03,2013,37,89,56
1078,Amambay,R03,2013,38,90,4
1079,Amambay,R03,2013,39,91,0
1080,Amambay,R03,2013,40,92,2
1081,Amambay,R03,2013,41,93,0
1082,Amambay,R03,2013,42,94,0
1083,Amambay,R03,2013,43,95,0
1084,Amambay,R03,2013,44,96,1
1085,Amambay,R03,2013,45,97,1
1086,Amambay,R03,2013,46,98,0
1087,Amambay,R03,2013,47,99,1
1088,Amambay,R03,2013,48,100,0
1089,Amambay,R03,2013,49,101,0
1090,Amambay,R03,2013,50,102,0
1091,Amambay,R03,2013,51,103,0
1092,Amambay,R03,2013,52,104,0
1093,Asunción (Distrito Capital),R04,2013,1,53,39
1094,Asunción (Distrito Capital),R04,2013,2,54,101
1095,Asunción (Distrito Capital),R04,2013,3,55,410
1096,Asunción (Distrito Capital),R04,2013,4,56,0
1097,Asunción (Distrito Capital),R04,2013,5,57,157
1098,Asunción (Distrito Capital),R04,2013,6,58,363
1099,Asunción (Distrito Capital),R04,2013,7,59,291
1100,Asunción (Distrito Capital),R04,2013,8,60,287
1101,Asunción (Distrito Capital),R04,2013,9,61,286
1102,Asunción (Distrito Capital),R04,2013,10,62,173
1103,Asunción (Distrito Capital),R04,2013,11,63,2525
1104,Asunción (Distrito Capital),R04,2013,12,64,1145
1105,Asunción (Distrito Capital),R04,2013,13,65,1071
1106,Asunción (Distrito Capital),R04,2013,14,66,2009
1107,Asunción (Distrito Capital),R04,2013,15,67,0
1108,Asunción (Distrito Capital),R04,2013,16,68,2010
1109,Asunción (Distrito Capital),R04,2013,17,69,1238
1110,Asunción (Distrito Capital),R04,2013,18,70,149
1111,Asunción (Distrito Capital),R04,2013,19,71,263
1112,Asunción (Distrito Capital),R04,2013,20,72,434
1113,Asunción (Distrito Capital),R04,2013,21,73,4861
1114,Asunción (Distrito Capital),R04,2013,22,74,32
1115,Asunción (Distrito Capital),R04,2013,23,75,6
1116,Asunción (Distrito Capital),R04,2013,24,76,0
1117,Asunción (Distrito Capital),R04,2013,25,77,0
1118,Asunción (Distrito Capital),R04,2013,26,78,0
1119,Asunción (Distrito Capital),R04,2013,27,79,16
1120,Asunción (Distrito Capital),R04,2013,28,80,5
1121,Asunción (Distrito Capital),R04,2013,29,81,0
1122,Asunción (Distrito Capital),R04,2013,30,82,8
1123,Asunción (Distrito Capital),R04,2013,31,83,3
1124,Asunción (Distrito Capital),R04,2013,32,84,0
1125,Asunción (Distrito Capital),R04,2013,33,85,0
1126,Asunción (Distrito Capital),R04,2013,34,86,16
1127,Asunción (Distrito Capital),R04,2013,35,87,7
1128,Asunción (Distrito Capital),R04,2013,36,88,3213
1129,Asunción (Distrito Capital),R04,2013,37,89,7
1130,Asunción (Distrito Capital),R04,2013,38,90,113
1131,Asunción (Distrito Capital),R04,2013,39,91,3
1132,Asunción (Distrito Capital),R04,2013,40,92,4
1133,Asunción (Distrito Capital),R04,2013,41,93,2
1134,Asunción (Distrito Capital),R04,2013,42,94,3
1135,Asunción (Distrito Capital),R04,2013,43,95,4
1136,Asunción (Distrito Capital),R04,2013,44,96,5
1137,Asunción (Distrito Capital),R04,2013,45,97,118
1138,Asunción (Distrito Capital),R04,2013,46,98,279
1139,Asunción (Distrito Capital),R04,2013,47,99,0
1140,Asunción (Distrito Capital),R04,2013,48,100,122
1141,Asunción (Distrito Capital),R04,2013,49,101,70
1142,Asunción (Distrito Capital),R04,2013,50,102,7
1143,Asunción (Distrito Capital),R04,2013,51,103,18
1144,Asunción (Distrito Capital),R04,2013,52,104,1
1145,Boquerón,R05,2013,1,53,0
1146,Boquerón,R05,2013,2,54,3
1147,Boquerón,R05,2013,3,55,6
1148,Boquerón,R05,2013,4,56,0
1149,Boquerón,R05,2013,5,57,2
1150,Boquerón,R05,2013,6,58,1
1151,Boquerón,R05,2013,7,59,2
1152,Boquerón,R05,2013,8,60,2
1153,Boquerón,R05,2013,9,61,2
1154,Boquerón,R05,2013,10,62,5
1155,Boquerón,R05,2013,11,63,1
1156,Boquerón,R05,2013,12,64,5
1157,Boquerón,R05,2013,13,65,29
1158,Boquerón,R05,2013,14,66,3
1159,Boquerón,R05,2013,15,67,0
1160,Boquerón,R05,2013,16,68,15
1161,Boquerón,R05,2013,17,69,0
1162,Boquerón,R05,2013,18,70,0
1163,Boquerón,R05,2013,19,71,0
1164,Boquerón,R05,2013,20,72,8
1165,Boquerón,R05,2013,21,73,5
1166,Boquerón,R05,2013,22,74,0
1167,Boquerón,R05,2013,23,75,0
1168,Boquerón,R05,2013,24,76,0
1169,Boquerón,R05,2013,25,77,0
1170,Boquerón,R05,2013,26,78,0
1171,Boquerón,R05,2013,27,79,2
1172,Boquerón,R05,2013,28,80,0
1173,Boquerón,R05,2013,29,81,0
1174,Boquerón,R05,2013,30,82,0
1175,Boquerón,R05,2013,31,83,0
1176,Boquerón,R05,2013,32,84,0
1177,Boquerón,R05,2013,33,85,0
1178,Boquerón,R05,2013,34,86,0
1179,Boquerón,R05,2013,35,87,0
1180,Boquerón,R05,2013,36,88,0
1181,Boquerón,R05,2013,37,89,0
1182,Boquerón,R05,2013,38,90,0
1183,Boquerón,R05,2013,39,91,0
1184,Boquerón,R05,2013,40,92,0
1185,Boquerón,R05,2013,41,93,0
1186,Boquerón,R05,2013,42,94,0
1187,Boquerón,R05,2013,43,95,0
1188,Boquerón,R05,2013,44,96,0
1189,Boquerón,R05,2013,45,97,0
1190,Boquerón,R05,2013,46,98,0
1191,Boquerón,R05,2013,47,99,0
1192,Boquerón,R05,2013,48,100,0
1193,Boquerón,R05,2013,49,101,0
1194,Boquerón,R05,2013,50,102,0
1195,Boquerón,R05,2013,51,103,0
1196,Boquerón,R05,2013,52,104,0
1197,Caagrazú,R06,2013,1,53,0
1198,Caagrazú,R06,2013,2,54,7
1199,Caagrazú,R06,2013,3,55,18
1200,Caagrazú,R06,2013,4,56,0
1201,Caagrazú,R06,2013,5,57,4
1202,Caagrazú,R06,2013,6,58,51
1203,Caagrazú,R06,2013,7,59,27
1204,Caagrazú,R06,2013,8,60,33
1205,Caagrazú,R06,2013,9,61,20
1206,Caagrazú,R06,2013,10,62,71
1207,Caagrazú,R06,2013,11,63,45
1208,Caagrazú,R06,2013,12,64,43
1209,Caagrazú,R06,2013,13,65,319
1210,Caagrazú,R06,2013,14,66,25
1211,Caagrazú,R06,2013,15,67,0
1212,Caagrazú,R06,2013,16,68,42
1213,Caagrazú,R06,2013,17,69,158
1214,Caagrazú,R06,2013,18,70,111
1215,Caagrazú,R06,2013,19,71,28
1216,Caagrazú,R06,2013,20,72,60
1217,Caagrazú,R06,2013,21,73,118
1218,Caagrazú,R06,2013,22,74,132
1219,Caagrazú,R06,2013,23,75,105
1220,Caagrazú,R06,2013,24,76,123
1221,Caagrazú,R06,2013,25,77,136
1222,Caagrazú,R06,2013,26,78,127
1223,Caagrazú,R06,2013,27,79,170
1224,Caagrazú,R06,2013,28,80,77
1225,Caagrazú,R06,2013,29,81,11
1226,Caagrazú,R06,2013,30,82,225
1227,Caagrazú,R06,2013,31,83,93
1228,Caagrazú,R06,2013,32,84,0
1229,Caagrazú,R06,2013,33,85,0
1230,Caagrazú,R06,2013,34,86,0
1231,Caagrazú,R06,2013,35,87,0
1232,Caagrazú,R06,2013,36,88,0
1233,Caagrazú,R06,2013,37,89,0
1234,Caagrazú,R06,2013,38,90,2
1235,Caagrazú,R06,2013,39,91,5
1236,Caagrazú,R06,2013,40,92,0
1237,Caagrazú,R06,2013,41,93,0
1238,Caagrazú,R06,2013,42,94,0
1239,Caagrazú,R06,2013,43,95,0
1240,Caagrazú,R06,2013,44,96,1
1241,Caagrazú,R06,2013,45,97,0
1242,Caagrazú,R06,2013,46,98,0
1243,Caagrazú,R06,2013,47,99,3
1244,Caagrazú,R06,2013,48,100,0
1245,Caagrazú,R06,2013,49,101,0
1246,Caagrazú,R06,2013,50,102,1
1247,Caagrazú,R06,2013,51,103,1
1248,Caagrazú,R06,2013,52,104,0
1249,Caazapá,R07,2013,1,53,1
1250,Caazapá,R07,2013,2,54,0
1251,Caazapá,R07,2013,3,55,2
1252,Caazapá,R07,2013,4,56,0
1253,Caazapá,R07,2013,5,57,3
1254,Caazapá,R07,2013,6,58,2
1255,Caazapá,R07,2013,7,59,1
1256,Caazapá,R07,2013,8,60,4
1257,Caazapá,R07,2013,9,61,1
1258,Caazapá,R07,2013,10,62,2
1259,Caazapá,R07,2013,11,63,0
1260,Caazapá,R07,2013,12,64,4
1261,Caazapá,R07,2013,13,65,20
1262,Caazapá,R07,2013,14,66,5
1263,Caazapá,R07,2013,15,67,0
1264,Caazapá,R07,2013,16,68,5
1265,Caazapá,R07,2013,17,69,2
1266,Caazapá,R07,2013,18,70,1
1267,Caazapá,R07,2013,19,71,0
1268,Caazapá,R07,2013,20,72,7
1269,Caazapá,R07,2013,21,73,4
1270,Caazapá,R07,2013,22,74,1
1271,Caazapá,R07,2013,23,75,0
1272,Caazapá,R07,2013,24,76,0
1273,Caazapá,R07,2013,25,77,3
1274,Caazapá,R07,2013,26,78,0
1275,Caazapá,R07,2013,27,79,0
1276,Caazapá,R07,2013,28,80,0
1277,Caazapá,R07,2013,29,81,0
1278,Caazapá,R07,2013,30,82,1
1279,Caazapá,R07,2013,31,83,0
1280,Caazapá,R07,2013,32,84,0
1281,Caazapá,R07,2013,33,85,0
1282,Caazapá,R07,2013,34,86,1
1283,Caazapá,R07,2013,35,87,0
1284,Caazapá,R07,2013,36,88,2
1285,Caazapá,R07,2013,37,89,6
1286,Caazapá,R07,2013,38,90,0
1287,Caazapá,R07,2013,39,91,0
1288,Caazapá,R07,2013,40,92,0
1289,Caazapá,R07,2013,41,93,0
1290,Caazapá,R07,2013,42,94,0
1291,Caazapá,R07,2013,43,95,0
1292,Caazapá,R07,2013,44,96,0
1293,Caazapá,R07,2013,45,97,0
1294,Caazapá,R07,2013,46,98,0
1295,Caazapá,R07,2013,47,99,0
1296,Caazapá,R07,2013,48,100,0
1297,Caazapá,R07,2013,49,101,1
1298,Caazapá,R07,2013,50,102,0
1299,Caazapá,R07,2013,51,103,0
1300,Caazapá,R07,2013,52,104,0
1301,Canindeyú,R08,2013,1,53,0
1302,Canindeyú,R08,2013,2,54,0
1303,Canindeyú,R08,2013,3,55,2
1304,Canindeyú,R08,2013,4,56,0
1305,Canindeyú,R08,2013,5,57,1
1306,Canindeyú,R08,2013,6,58,1
1307,Canindeyú,R08,2013,7,59,5
1308,Canindeyú,R08,2013,8,60,16
1309,Canindeyú,R08,2013,9,61,28
1310,Canindeyú,R08,2013,10,62,0
1311,Canindeyú,R08,2013,11,63,1
1312,Canindeyú,R08,2013,12,64,0
1313,Canindeyú,R08,2013,13,65,54
1314,Canindeyú,R08,2013,14,66,0
